id,platform,accountwallet,assettype,assetname,ticker,amount,nativecurrency,nativeprice,usdprice,totalnative,totalusd,timestamp
8224,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,150,USD,6.820637702941894666666666667,6.820637702941894666666666667,1023.0956554412842,1023.0956554412842,2024-10-30 19:00:47.21788
8225,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,174.23968505859375,174.23968505859375,8714.71122771103088378906250,8714.71122771103088378906250,2024-10-30 19:00:47.21788
8226,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.670903921127319333333333333,1.670903921127319333333333333,2506.355881690979,2506.355881690979,2024-10-30 19:00:47.21788
8227,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2666.1425461097596780746243894100189208984375,2666.1425461097596780746243894100189208984375,107.8002195350632949553922527,107.8002195350632949553922527,2024-10-30 19:00:47.21788
8228,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-10-30 19:00:47.21788
8229,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-10-30 19:00:47.21788
8230,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.059653755920296598624918971154329483397305011749267578125,0.059653755920296598624918971154329483397305011749267578125,11.93075118405931972498379423,11.93075118405931972498379423,2024-10-30 19:00:47.21788
8231,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2666.17234526239235492539592087268829345703125,2666.17234526239235492539592087268829345703125,40.87869539956721093967710962,40.87869539956721093967710962,2024-10-30 19:00:47.21788
8232,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1249.206622577963798903510905802249908447265625,1249.206622577963798903510905802249908447265625,24.98413245155927597807021812,24.98413245155927597807021812,2024-10-30 19:00:47.21788
8233,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,1.0001344820539783686541568386019207537174224853515625,1.0001344820539783686541568386019207537174224853515625,18.00242067697161063577482309,18.00242067697161063577482309,2024-10-30 19:00:47.21788
8234,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020383049344693564,USD,2653.0465736792566531221382319927215576171875,2653.0465736792566531221382319927215576171875,54.07717922507447758365611520,54.07717922507447758365611520,2024-10-30 19:00:47.21788
8235,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001731949366278999970941189501250079274541349150240421295166015625,0.000001731949366278999970941189501250079274541349150240421295166015625,15.70226212201527224207807844,15.70226212201527224207807844,2024-10-30 19:00:47.21788
8236,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.240338474221194309254912013784633018076419830322265625,0.240338474221194309254912013784633018076419830322265625,461.6876420171627779743134131,461.6876420171627779743134131,2024-10-30 19:00:47.21788
8237,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2666.17234526239235492539592087268829345703125,2666.17234526239235492539592087268829345703125,24154.37592309352778566406659,24154.37592309352778566406659,2024-10-30 19:00:47.21788
8238,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,750.1354000000000041836756281554698944091796875,USD,2.040849958554149062866420490,2.040849958554149062866420490,1530.913800000000037471181713044643402099609375,1530.913800000000037471181713044643402099609375,2024-10-30 19:00:47.21788
8239,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,8651.400999999999839928932487964630126953125,USD,0.1683649966057520714190541526,0.1683649966057520714190541526,1456.593100000000049476511776447296142578125,1456.593100000000049476511776447296142578125,2024-10-30 19:00:47.21788
8240,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,259.1000061035156,24.28588246766480365234485894,259100.0061035156000,24285.88246766480365234485894,2024-10-30 21:00:35.978674
8241,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,259.1000061035156,24.28588246766480365234485894,190438.5044860839660,17850.12361373363068447347132,2024-10-30 21:00:35.978674
8242,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,3575.0,335.090805776417262000,446875.0,41886.350722052157750000,2024-10-30 21:00:35.978674
8243,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1065,SEK,259.1000061035156,24.28588246766480365234485894,275941.5065002441140,25864.46482806301588974727477,2024-10-30 21:00:35.978674
8244,Nordnet,C2017,Crypto,Solana,SOL-USD,134,USD,176.32582092285156,176.325820922851560,23627.66000366210904,23627.660003662109040,2024-10-30 21:00:35.978674
8245,Nordnet,C2019,Crypto,Solana,SOL-USD,72,USD,176.32582092285156,176.325820922851560,12695.45910644531232,12695.459106445312320,2024-10-30 21:00:35.978674
8246,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,23.047871045,USD,176.32582092285156,176.32582092285156,4063.93478253364564855708020,4063.93478253364564855708020,2024-10-30 21:00:35.978674
8247,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SPX,SPX-USD,2618.85714978,USD,0.8545360565185547949547695089,0.8545360565185547949547695089,2237.9078613584234,2237.9078613584234,2024-10-30 21:00:35.978674
8248,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,46.204793577,USD,199.7211914062500087078356779,199.7211914062500087078356779,9228.076421878288,9228.076421878288,2024-10-30 21:00:35.978674
8249,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,500,USD,1.0,1.0,500.0,500.0,2024-10-30 21:00:35.978674
8250,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11511.761187,USD,2.565427064895629944412258072,2.565427064895629944412258072,29532.583713744843,29532.583713744843,2024-10-30 21:00:35.978674
8251,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,T,T-USD,700,USD,0.03284800052642822285714285714,0.03284800052642822285714285714,22.993600368499756,22.993600368499756,2024-10-30 21:00:35.978674
8252,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,20000,USD,1.6774158477783203,1.6774158477783203,33548.316955566406,33548.316955566406,2024-10-30 21:00:35.978674
8253,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,42.414161512,USD,213.7621459960937869312086850,213.7621459960937869312086850,9066.542185430046,9066.542185430046,2024-10-30 21:00:35.978674
8254,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,150,USD,6.841837882995605333333333333,6.841837882995605333333333333,1026.2756824493408,1026.2756824493408,2024-10-30 21:00:35.978674
8255,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,176.32582092285156,176.32582092285156,8819.05067043135348213860760,8819.05067043135348213860760,2024-10-30 21:00:35.978674
8256,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,T,T-USD,700,USD,0.03284800052642822285714285714,0.03284800052642822285714285714,22.993600368499756,22.993600368499756,2024-10-30 21:00:35.978674
8257,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.677415847778320333333333333,1.677415847778320333333333333,2516.1237716674805,2516.1237716674805,2024-10-30 21:00:35.978674
8258,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2675.3869929601432886556722223758697509765625,2675.3869929601432886556722223758697509765625,108.1740005249078460371475693,108.1740005249078460371475693,2024-10-30 21:00:35.978674
8259,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-10-30 21:00:35.978674
8260,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-10-30 21:00:35.978674
8261,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.05997731647838312751819245249862433411180973052978515625,0.05997731647838312751819245249862433411180973052978515625,11.99546329567662550363849050,11.99546329567662550363849050,2024-10-30 21:00:35.978674
8262,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2675.3869929601432886556722223758697509765625,2675.3869929601432886556722223758697509765625,41.01997763029772746563587738,41.01997763029772746563587738,2024-10-30 21:00:35.978674
8263,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1263.977889471994785708375275135040283203125,1263.977889471994785708375275135040283203125,25.27955778943989571416750550,25.27955778943989571416750550,2024-10-30 21:00:35.978674
8264,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,1.0001607310039444254101681508473120629787445068359375,1.0001607310039444254101681508473120629787445068359375,18.00289315807099965738302672,18.00289315807099965738302672,2024-10-30 21:00:35.978674
8265,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020383132635642302,USD,2636.769830057557555846869945526123046875,2636.769830057557555846869945526123046875,53.74562917572320788035879918,53.74562917572320788035879918,2024-10-30 21:00:35.978674
8266,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001731949366278999970941189501250079274541349150240421295166015625,0.000001731949366278999970941189501250079274541349150240421295166015625,15.70226212201527224207807844,15.70226212201527224207807844,2024-10-30 21:00:35.978674
8267,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.23952440562824761638438531008432619273662567138671875,0.23952440562824761638438531008432619273662567138671875,460.1238249448621495510019018,460.1238249448621495510019018,2024-10-30 21:00:35.978674
8268,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2675.3869929601432886556722223758697509765625,2675.3869929601432886556722223758697509765625,24237.85667214782031685634694,24237.85667214782031685634694,2024-10-30 21:00:35.978674
8269,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,750.1354000000000041836756281554698944091796875,USD,2.040199809261101258840490234,2.040199809261101258840490234,1530.426099999999905776348896324634552001953125,1530.426099999999905776348896324634552001953125,2024-10-30 21:00:35.978674
8270,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,8651.400999999999839928932487964630126953125,USD,0.1693499931398394446759712687,0.1693499931398394446759712687,1465.114700000000084401108324527740478515625,1465.114700000000084401108324527740478515625,2024-10-30 21:00:35.978674
8271,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,259.1000061035156,24.28019151439525409085264593,259100.0061035156000,24280.19151439525409085264593,2024-10-30 23:00:40.894022
8272,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,259.1000061035156,24.28019151439525409085264593,190438.5044860839660,17845.94076308051175677669476,2024-10-30 23:00:40.894022
8273,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,3575.0,335.012283362448227250,446875.0,41876.535420306028406250,2024-10-30 23:00:40.894022
8274,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1065,SEK,259.1000061035156,24.28019151439525409085264593,275941.5065002441140,25858.40396283094560675806792,2024-10-30 23:00:40.894022
8275,Nordnet,C2017,Crypto,Solana,SOL-USD,134,USD,175.19749450683594,175.197494506835940,23476.46426391601596,23476.464263916015960,2024-10-30 23:00:40.894022
8276,Nordnet,C2019,Crypto,Solana,SOL-USD,72,USD,175.19749450683594,175.197494506835940,12614.21960449218768,12614.219604492187680,2024-10-30 23:00:40.894022
8277,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,23.047871045,USD,175.19749450683594,175.19749450683594,4037.92926080065061609135730,4037.92926080065061609135730,2024-10-30 23:00:40.894022
8278,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SPX,SPX-USD,2618.85714978,USD,0.8384321331977844111518310842,0.8384321331977844111518310842,2195.733986630315,2195.733986630315,2024-10-30 23:00:40.894022
8279,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,46.204793577,USD,199.7211914062500087078356779,199.7211914062500087078356779,9228.076421878288,9228.076421878288,2024-10-30 23:00:40.894022
8280,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,500,USD,1.0,1.0,500.0,500.0,2024-10-30 23:00:40.894022
8281,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11511.761187,USD,2.598491907119750954576504107,2.598491907119750954576504107,29913.218281114758,29913.218281114758,2024-10-30 23:00:40.894022
8282,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,T,T-USD,700,USD,0.03780499845743179285714285714,0.03780499845743179285714285714,26.463498920202255,26.463498920202255,2024-10-30 23:00:40.894022
8283,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,20000,USD,1.6774158477783203,1.6774158477783203,33548.316955566406,33548.316955566406,2024-10-30 23:00:40.894022
8284,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,42.414161512,USD,215.5799102783203217788510599,215.5799102783203217788510599,9143.641133287147,9143.641133287147,2024-10-30 23:00:40.894022
8285,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,150,USD,6.847988128662109333333333333,6.847988128662109333333333333,1027.1982192993164,1027.1982192993164,2024-10-30 23:00:40.894022
8286,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,175.19749450683594,175.19749450683594,8762.61669052105008231451740,8762.61669052105008231451740,2024-10-30 23:00:40.894022
8287,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,T,T-USD,700,USD,0.03780499845743179285714285714,0.03780499845743179285714285714,26.463498920202255,26.463498920202255,2024-10-30 23:00:40.894022
8288,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.677415847778320333333333333,1.677415847778320333333333333,2516.1237716674805,2516.1237716674805,2024-10-30 23:00:40.894022
8289,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2658.9898358096570518682710826396942138671875,2658.9898358096570518682710826396942138671875,107.5110137903266335874315160,107.5110137903266335874315160,2024-10-30 23:00:40.894022
8290,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-10-30 23:00:40.894022
8291,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-10-30 23:00:40.894022
8292,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.0596803984720976898881161787357996217906475067138671875,0.0596803984720976898881161787357996217906475067138671875,11.93607969441953797762323575,11.93607969441953797762323575,2024-10-30 23:00:40.894022
8293,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2658.9898358096570518682710826396942138671875,2658.9898358096570518682710826396942138671875,40.76857062963453701072904167,40.76857062963453701072904167,2024-10-30 23:00:40.894022
8294,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1242.695572789012430803268216550350189208984375,1242.695572789012430803268216550350189208984375,24.85391145578024861606536433,24.85391145578024861606536433,2024-10-30 23:00:40.894022
8295,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,1.0001896613737157881729444852680899202823638916015625,1.0001896613737157881729444852680899202823638916015625,18.00341390472688418711300073,18.00341390472688418711300073,2024-10-30 23:00:40.894022
8296,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020383213672351915,USD,2647.13049416322928664158098399639129638671875,2647.13049416322928664158098399639129638671875,53.95702648112761632299693331,53.95702648112761632299693331,2024-10-30 23:00:40.894022
8297,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001731949366278999970941189501250079274541349150240421295166015625,0.000001731949366278999970941189501250079274541349150240421295166015625,15.70226212201527224207807844,15.70226212201527224207807844,2024-10-30 23:00:40.894022
8298,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.244227266260523767638090930631733499467372894287109375,0.244227266260523767638090930631733499467372894287109375,469.1579699900396355537542809,469.1579699900396355537542809,2024-10-30 23:00:40.894022
8299,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2658.9898358096570518682710826396942138671875,2658.9898358096570518682710826396942138671875,24089.30547342780398702647088,24089.30547342780398702647088,2024-10-30 23:00:40.894022
8300,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,750.1354000000000041836756281554698944091796875,USD,2.089599957554329476530707191,2.089599957554329476530707191,1567.4828999999999723513610661029815673828125,1567.4828999999999723513610661029815673828125,2024-10-30 23:00:40.894022
8301,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,8651.400999999999839928932487964630126953125,USD,0.1692249960439933463874940153,0.1692249960439933463874940153,1464.0333000000000538420863449573516845703125,1464.0333000000000538420863449573516845703125,2024-10-30 23:00:40.894022
8302,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,259.1000061035156,24.26327695111581068863795489,259100.0061035156000,24263.27695111581068863795489,2024-10-31 01:02:30.680472
